 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
23:10 23.12.2019 	 0,85 	 0,87 	 1 	 2 	 230 	 1000 	 1,8 	  
23:00 23.12.2019 	 0,85 	 0,89 	 2 	 3 	 234 	 1000 	 1,9 	  
22:50 23.12.2019 	 0,86 	 0,91 	 2 	 3 	 231 	 1000 	 1,7 	  
22:40 23.12.2019 	 0,89 	 0,92 	 1 	 2 	 227 	 1000 	 1,6 	  
22:30 23.12.2019 	 0,93 	 0,96 	 1 	 2 	 223 	 1000 	 1,6 	  
22:20 23.12.2019 	 0,97 	 1 	 2 	 2 	 219 	 1000 	 1,7 	  
22:10 23.12.2019 	 1,03 	 1,05 	 1 	 2 	 225 	 1000 	 1,7 	  
22:00 23.12.2019 	 1,1 	 1,12 	 2 	 2 	 226 	 1000 	 1,7 	  
21:50 23.12.2019 	 1,17 	 1,18 	 2 	 2 	 221 	 1000 	 1,8 	  
21:40 23.12.2019 	 1,25 	 1,26 	 2 	 2 	 223 	 1000 	 1,9 	  
21:30 23.12.2019 	 1,35 	 1,35 	 2 	 3 	 228 	 1000 	 1,8 	  
21:20 23.12.2019 	 1,44 	 1,45 	 2 	 2 	 229 	 1000 	 1,8 	  
21:10 23.12.2019 	 1,55 	 1,56 	 2 	 2 	 227 	 999 	 1,7 	  
21:00 23.12.2019 	 1,66 	 1,65 	 2 	 2 	 228 	 999 	 1,6 	  
20:50 23.12.2019 	 1,77 	 1,76 	 1 	 2 	 226 	 1000 	 1,7 	  
20:40 23.12.2019 	 1,89 	 1,86 	 1 	 2 	 221 	 1000 	 1,8 	  
20:30 23.12.2019 	 2,01 	 1,98 	 1 	 2 	 211 	 999 	 1,8 	  
20:20 23.12.2019 	 2,13 	 2,12 	 1 	 2 	 205 	 999 	 1,8 	  
20:10 23.12.2019 	 2,26 	 2,23 	 1 	 1 	 222 	 999 	 1,7 	  
20:00 23.12.2019 	 2,38 	 2,35 	 1 	 1 	 253 	 999 	 1,8 	  
19:50 23.12.2019 	 2,5 	 2,45 	 0 	 1 	 242 	 999 	 1,8 	  
19:40 23.12.2019 	 2,62 	 2,58 	 0 	 1 	 211 	 999 	 1,8 	  
19:30 23.12.2019 	 2,74 	 2,73 	 1 	 1 	 171 	 999 	 1,8 	  
19:20 23.12.2019 	 2,86 	 2,82 	 1 	 2 	 190 	 999 	 1,8 	  
19:10 23.12.2019 	 2,97 	 2,93 	 1 	 2 	 209 	 999 	 1,8 	  
19:00 23.12.2019 	 3,07 	 3,04 	 1 	 2 	 215 	 1000 	 1,7 	  
18:50 23.12.2019 	 3,17 	 3,14 	 1 	 2 	 217 	 999 	 1,7 	  
18:40 23.12.2019 	 3,26 	 3,24 	 1 	 1 	 221 	 999 	 1,6 	  
18:30 23.12.2019 	 3,35 	 3,31 	 1 	 1 	 210 	 999 	 1,6 	  
18:20 23.12.2019 	 3,43 	 3,43 	 1 	 2 	 189 	 999 	 1,6 	  
18:10 23.12.2019 	 3,51 	 3,5 	 1 	 2 	 196 	 999 	 1,7 	  
18:00 23.12.2019 	 3,57 	 3,58 	 1 	 2 	 228 	 1000 	 1,6 	  
17:50 23.12.2019 	 3,63 	 3,65 	 0 	 1 	 221 	 999 	 1,5 	  
17:40 23.12.2019 	 3,68 	 3,72 	 0 	 1 	 228 	 999 	 1,5 	  
17:30 23.12.2019 	 3,72 	 3,74 	 1 	 1 	 150 	 999 	 1,6 	  
17:20 23.12.2019 	 3,75 	 3,76 	 1 	 3 	 85 	 999 	 1,7 	  
17:10 23.12.2019 	 3,77 	 3,79 	 2 	 3 	 64 	 999 	 1,9 	  
17:00 23.12.2019 	 3,78 	 3,82 	 2 	 3 	 59 	 999 	 1,9 	  
16:50 23.12.2019 	 3,78 	 3,85 	 3 	 4 	 74 	 999 	 2 	  
16:40 23.12.2019 	 3,78 	 3,83 	 2 	 3 	 68 	 999 	 2 	  
16:30 23.12.2019 	 3,76 	 3,81 	 0 	 1 	 193 	 999 	 1,8 	  
16:20 23.12.2019 	 3,73 	 3,78 	 1 	 2 	 129 	 999 	 1,9 	  
16:10 23.12.2019 	 3,7 	 3,78 	 1 	 2 	 166 	 999 	 1,8 	  
16:00 23.12.2019 	 3,65 	 3,71 	 1 	 1 	 180 	 999 	 1,6 	  
15:50 23.12.2019 	 3,6 	 3,64 	 1 	 2 	 208 	 999 	 1,4 	  
15:40 23.12.2019 	 3,53 	 3,59 	 0 	 2 	 114 	 999 	 1,6 	  
15:30 23.12.2019 	 3,46 	 3,55 	 1 	 3 	 126 	 999 	 1,6 	  
15:20 23.12.2019 	 3,38 	 3,48 	 1 	 2 	 216 	 999 	 1,4 	  
15:10 23.12.2019 	 3,29 	 3,35 	 1 	 2 	 202 	 999 	 1,4 	  
15:00 23.12.2019 	 3,2 	 3,25 	 1 	 1 	 247 	 999 	 1,3 	  
14:50 23.12.2019 	 3,09 	 3,15 	 1 	 2 	 230 	 999 	 1,5 	  
14:40 23.12.2019 	 2,99 	 3,05 	 1 	 2 	 107 	 999 	 1,6 	  
14:30 23.12.2019 	 2,87 	 2,93 	 1 	 1 	 119 	 1000 	 1,6 	  
14:20 23.12.2019 	 2,76 	 2,84 	 1 	 1 	 160 	 1000 	 1,6 	  
14:10 23.12.2019 	 2,63 	 2,69 	 1 	 2 	 169 	 1000 	 1,7 	  
14:00 23.12.2019 	 2,51 	 2,61 	 1 	 2 	 178 	 1000 	 1,7 	  
13:50 23.12.2019 	 2,39 	 2,5 	 1 	 3 	 194 	 1000 	 1,7 	  
13:40 23.12.2019 	 2,26 	 2,37 	 0 	 1 	 113 	 1000 	 1,6 	  
13:30 23.12.2019 	 2,14 	 2,24 	 1 	 1 	 84 	 1000 	 1,7 	  
13:20 23.12.2019 	 2,02 	 2,12 	 0 	 1 	 154 	 999 	 1,7 	  
13:10 23.12.2019 	 1,9 	 2 	 1 	 2 	 218 	 999 	 1,7 	  
13:00 23.12.2019 	 1,78 	 1,88 	 1 	 2 	 242 	 999 	 1,9 	  
12:50 23.12.2019 	 1,67 	 1,77 	 2 	 3 	 254 	 999 	 1,8 	  
12:40 23.12.2019 	 1,57 	 1,66 	 0 	 1 	 280 	 1000 	 1,7 	  
12:30 23.12.2019 	 1,47 	 1,56 	 1 	 2 	 53 	 1000 	 1,7 	  
12:20 23.12.2019 	 1,38 	 1,5 	 1 	 2 	 96 	 1000 	 1,8 	  
12:10 23.12.2019 	 1,29 	 1,38 	 2 	 2 	 82 	 1000 	 1,7 	  
12:00 23.12.2019 	 1,22 	 1,31 	 3 	 4 	 77 	 1000 	 1,8 	  
11:50 23.12.2019 	 1,15 	 1,23 	 3 	 5 	 71 	 1000 	 1,7 	  
11:40 23.12.2019 	 1,09 	 1,19 	 3 	 5 	 86 	 1000 	 1,6 	  
11:30 23.12.2019 	 1,05 	 1,14 	 2 	 3 	 90 	 1000 	 1,8 	  
11:20 23.12.2019 	 1,01 	 1,11 	 1 	 3 	 85 	 999 	 2 	  
11:10 23.12.2019 	 0,98 	 1,05 	 2 	 4 	 202 	 999 	 1,8 	  
11:00 23.12.2019 	 0,97 	 1,07 	 2 	 3 	 223 	 999 	 1,7 	  
10:50 23.12.2019 	 0,96 	 1,05 	 1 	 3 	 77 	 999 	 2 	  
10:40 23.12.2019 	 0,97 	 1,07 	 2 	 4 	 67 	 999 	 2 	  
10:30 23.12.2019 	 0,98 	 1,1 	 3 	 5 	 62 	 999 	 2 	  
10:20 23.12.2019 	 1,01 	 1,14 	 3 	 5 	 61 	 999 	 2 	  
10:10 23.12.2019 	 1,05 	 1,17 	 4 	 7 	 65 	 999 	 2 	  
10:00 23.12.2019 	 1,1 	 1,21 	 4 	 7 	 63 	 999 	 1,9 	  
09:50 23.12.2019 	 1,16 	 1,25 	 4 	 6 	 60 	 999 	 1,9 	  
09:40 23.12.2019 	 1,22 	 1,36 	 4 	 6 	 62 	 999 	 1,9 	  
09:30 23.12.2019 	 1,3 	 1,41 	 4 	 5 	 59 	 999 	 1,9 	  
09:20 23.12.2019 	 1,38 	 1,51 	 4 	 5 	 58 	 999 	 1,9 	  
09:10 23.12.2019 	 1,48 	 1,59 	 4 	 5 	 66 	 999 	 1,9 	  
09:00 23.12.2019 	 1,57 	 1,73 	 4 	 6 	 62 	 999 	 1,9 	  
08:50 23.12.2019 	 1,68 	 1,81 	 4 	 6 	 61 	 999 	 1,9 	  
08:40 23.12.2019 	 1,79 	 1,95 	 5 	 7 	 61 	 999 	 1,9 	  
08:30 23.12.2019 	 1,9 	 2,05 	 6 	 8 	 66 	 999 	 1,9 	  
08:20 23.12.2019 	 2,02 	 2,18 	 6 	 8 	 65 	 999 	 1,9 	  
08:10 23.12.2019 	 2,14 	 2,29 	 4 	 7 	 60 	 999 	 1,9 	  
08:00 23.12.2019 	 2,26 	 2,43 	 4 	 6 	 61 	 999 	 2 	  
07:50 23.12.2019 	 2,39 	 2,54 	 4 	 6 	 65 	 999 	 2 	  
07:40 23.12.2019 	 2,51 	 2,63 	 3 	 4 	 80 	 999 	 1,8 	  
07:30 23.12.2019 	 2,63 	 2,76 	 4 	 7 	 74 	 999 	 1,8 	  
07:20 23.12.2019 	 2,75 	 2,88 	 6 	 8 	 67 	 999 	 1,8 	  
07:10 23.12.2019 	 2,87 	 3,01 	 6 	 8 	 65 	 999 	 1,8 	  
07:00 23.12.2019 	 2,98 	 3,1 	 7 	 10 	 65 	 999 	 2 	  
06:50 23.12.2019 	 3,09 	 3,28 	 7 	 10 	 66 	 999 	 2 	  
06:40 23.12.2019 	 3,19 	 3,3 	 7 	 8 	 72 	 999 	 2 	  
06:30 23.12.2019 	 3,29 	 3,44 	 8 	 10 	 57 	 999 	 2,1 	  
06:20 23.12.2019 	 3,38 	 3,48 	 7 	 10 	 62 	 999 	 2,1 	  
06:10 23.12.2019 	 3,47 	 3,59 	 8 	 10 	 65 	 999 	 2 	  
06:00 23.12.2019 	 3,54 	 3,67 	 9 	 10 	 66 	 999 	 2 	  
05:50 23.12.2019 	 3,62 	 3,75 	 8 	 11 	 70 	 999 	 1,9 	  
05:40 23.12.2019 	 3,68 	 3,81 	 9 	 11 	 66 	 999 	 1,9 	  
05:30 23.12.2019 	 3,73 	 3,86 	 9 	 11 	 67 	 999 	 2 	  
05:20 23.12.2019 	 3,78 	 3,9 	 9 	 11 	 68 	 999 	 1,9 	  
05:10 23.12.2019 	 3,82 	 3,95 	 9 	 11 	 71 	 999 	 1,8 	  
05:00 23.12.2019 	 3,85 	 3,98 	 9 	 12 	 69 	 999 	 1,8 	  
04:50 23.12.2019 	 3,87 	 3,97 	 9 	 12 	 69 	 999 	 1,8 	  
04:40 23.12.2019 	 3,88 	 3,97 	 10 	 12 	 69 	 999 	 1,8 	  
04:30 23.12.2019 	 3,88 	 3,97 	 10 	 12 	 71 	 999 	 1,7 	  
04:20 23.12.2019 	 3,87 	 3,97 	 10 	 13 	 69 	 999 	 1,8 	  
04:10 23.12.2019 	 3,85 	 3,94 	 10 	 12 	 68 	 999 	 1,8 	  
04:00 23.12.2019 	 3,83 	 3,91 	 10 	 13 	 68 	 998 	 1,8 	  
03:50 23.12.2019 	 3,79 	 3,86 	 10 	 13 	 68 	 999 	 1,7 	  
03:40 23.12.2019 	 3,74 	 3,82 	 10 	 13 	 68 	 999 	 1,7 	  
03:30 23.12.2019 	 3,69 	 3,77 	 11 	 14 	 65 	 999 	 1,7 	  
03:20 23.12.2019 	 3,63 	 3,68 	 10 	 12 	 72 	 998 	 1,7 	  
03:10 23.12.2019 	 3,56 	 3,6 	 10 	 12 	 72 	 999 	 1,7 	  
03:00 23.12.2019 	 3,48 	 3,53 	 10 	 13 	 69 	 999 	 1,7 	  
02:50 23.12.2019 	 3,39 	 3,46 	 11 	 14 	 67 	 999 	 1,7 	  
02:40 23.12.2019 	 3,29 	 3,42 	 10 	 13 	 65 	 999 	 1,7 	  
02:30 23.12.2019 	 3,19 	 3,24 	 10 	 13 	 66 	 999 	 1,6 	  
02:20 23.12.2019 	 3,09 	 3,16 	 11 	 13 	 65 	 999 	 1,6 	  
02:10 23.12.2019 	 2,98 	 3,06 	 10 	 13 	 61 	 999 	 1,5 	  
02:00 23.12.2019 	 2,86 	 2,95 	 10 	 13 	 63 	 999 	 1,5 	  
01:50 23.12.2019 	 2,74 	 2,84 	 11 	 14 	 66 	 999 	 1,5 	  
01:40 23.12.2019 	 2,62 	 2,72 	 11 	 14 	 65 	 999 	 1,4 	  
01:30 23.12.2019 	 2,5 	 2,62 	 11 	 14 	 63 	 999 	 1,5 	  
01:20 23.12.2019 	 2,38 	 2,48 	 11 	 15 	 62 	 999 	 1,4 	  
01:10 23.12.2019 	 2,26 	 2,39 	 11 	 15 	 64 	 998 	 1,3 	  
01:00 23.12.2019 	 2,14 	 2,25 	 11 	 15 	 62 	 999 	 1,4 	  
00:50 23.12.2019 	 2,02 	 2,14 	 11 	 15 	 59 	 998 	 1,4 	  
00:40 23.12.2019 	 1,9 	 2 	 11 	 15 	 64 	 998 	 1,3 	  
00:30 23.12.2019 	 1,79 	 1,91 	 11 	 16 	 59 	 998 	 1,3 	  
00:20 23.12.2019 	 1,68 	 1,81 	 11 	 16 	 58 	 998 	 1,4 	  
00:10 23.12.2019 	 1,58 	 1,69 	 11 	 15 	 63 	 998 	 1,4 	  
00:00 23.12.2019 	 1,49 	 1,58 	 10 	 16 	 58 	 998 	 1,3 	  
23:50 22.12.2019 	 1,4 	 1,5 	 9 	 14 	 59 	 998 	 1,3 	  
23:40 22.12.2019 	 1,31 	 1,41 	 10 	 14 	 57 	 998 	 1,4 	  
23:30 22.12.2019 	 1,24 	 1,36 	 11 	 15 	 60 	 998 	 1,3 	  
23:20 22.12.2019 	 1,17 	 1,28 	 10 	 14 	 59 	 998 	 1,3 	  
23:10 22.12.2019 	 1,12 	 1,21 	 11 	 15 	 59 	 998 	 1,3 	  
23:00 22.12.2019 	 1,07 	 1,18 	 10 	 15 	 60 	 998 	 1,4 	  
22:50 22.12.2019 	 1,03 	 1,13 	 10 	 15 	 59 	 998 	 1,4 	  
22:40 22.12.2019 	 1 	 1,07 	 10 	 16 	 61 	 998 	 1,4 	  
22:30 22.12.2019 	 0,98 	 1,07 	 12 	 16 	 64 	 998 	 1,3 	  
22:20 22.12.2019 	 0,97 	 1,06 	 10 	 16 	 60 	 998 	 1,4 	  
22:10 22.12.2019 	 0,98 	 1,03 	 9 	 14 	 58 	 998 	 1,3 	  
22:00 22.12.2019 	 0,99 	 1,03 	 10 	 14 	 58 	 998 	 1,2 	  
21:50 22.12.2019 	 1,01 	 1,11 	 9 	 15 	 56 	 998 	 1,2 	  
21:40 22.12.2019 	 1,04 	 1,08 	 11 	 15 	 60 	 998 	 1,3 	  
21:30 22.12.2019 	 1,08 	 1,14 	 11 	 15 	 63 	 998 	 1,2 	  
21:20 22.12.2019 	 1,13 	 1,2 	 12 	 16 	 61 	 998 	 1,2 	  
21:10 22.12.2019 	 1,19 	 1,2 	 11 	 16 	 62 	 998 	 1,2 	  
21:00 22.12.2019 	 1,25 	 1,3 	 12 	 18 	 61 	 998 	 1,1 	  
20:50 22.12.2019 	 1,33 	 1,38 	 12 	 18 	 63 	 998 	 1,2 	  
20:40 22.12.2019 	 1,41 	 1,45 	 12 	 19 	 62 	 998 	 1,2 	  
20:30 22.12.2019 	 1,49 	 1,54 	 13 	 17 	 62 	 998 	 1,2 	  
20:20 22.12.2019 	 1,59 	 1,61 	 13 	 18 	 65 	 998 	 1,4 	  
20:10 22.12.2019 	 1,69 	 1,73 	 14 	 19 	 63 	 997 	 1,3 	  
20:00 22.12.2019 	 1,79 	 1,84 	 13 	 17 	 64 	 997 	 1,4 	  
19:50 22.12.2019 	 1,9 	 1,93 	 13 	 18 	 66 	 997 	 1,5 	  
19:40 22.12.2019 	 2 	 2,02 	 14 	 19 	 65 	 997 	 1,5 	  
19:30 22.12.2019 	 2,11 	 2,15 	 14 	 19 	 61 	 997 	 1,5 	  
19:20 22.12.2019 	 2,23 	 2,22 	 13 	 18 	 59 	 997 	 1,5 	  
19:10 22.12.2019 	 2,34 	 2,36 	 12 	 16 	 60 	 997 	 1,7 	  
19:00 22.12.2019 	 2,45 	 2,48 	 12 	 18 	 61 	 997 	 1,7 	  
18:50 22.12.2019 	 2,56 	 2,59 	 12 	 18 	 58 	 997 	 1,7 	  
18:40 22.12.2019 	 2,67 	 2,64 	 12 	 17 	 61 	 997 	 1,7 	  
18:30 22.12.2019 	 2,77 	 2,86 	 12 	 17 	 57 	 997 	 1,6 	  
18:20 22.12.2019 	 2,87 	 2,9 	 14 	 18 	 58 	 997 	 1,7 	  
18:10 22.12.2019 	 2,97 	 3,02 	 13 	 18 	 61 	 996 	 1,8 	  
18:00 22.12.2019 	 3,07 	 3,1 	 13 	 18 	 60 	 996 	 1,9 	  
17:50 22.12.2019 	 3,16 	 3,19 	 13 	 18 	 61 	 996 	 1,8 	  
17:40 22.12.2019 	 3,24 	 3,28 	 12 	 17 	 62 	 996 	 1,9 	  
17:30 22.12.2019 	 3,32 	 3,33 	 13 	 18 	 58 	 996 	 2 	  
17:20 22.12.2019 	 3,39 	 3,42 	 13 	 18 	 60 	 996 	 1,9 	  
17:10 22.12.2019 	 3,45 	 3,52 	 13 	 18 	 62 	 996 	 2 	  
17:00 22.12.2019 	 3,51 	 3,59 	 13 	 17 	 61 	 996 	 1,9 	  
16:50 22.12.2019 	 3,56 	 3,59 	 13 	 19 	 66 	 995 	 2 	  
16:40 22.12.2019 	 3,6 	 3,74 	 12 	 16 	 61 	 995 	 2 	  
16:30 22.12.2019 	 3,63 	 3,72 	 13 	 18 	 61 	 995 	 2 	  
16:20 22.12.2019 	 3,66 	 3,69 	 13 	 18 	 60 	 995 	 2,1 	  
16:10 22.12.2019 	 3,68 	 3,77 	 13 	 19 	 59 	 995 	 2,1 	  
16:00 22.12.2019 	 3,68 	 3,83 	 13 	 18 	 60 	 995 	 2,1 	  
15:50 22.12.2019 	 3,68 	 3,74 	 12 	 17 	 62 	 995 	 2,1 	  
15:40 22.12.2019 	 3,67 	 3,81 	 13 	 18 	 61 	 995 	 2,1 	  
15:30 22.12.2019 	 3,65 	 3,76 	 12 	 18 	 61 	 995 	 2,2 	  
15:20 22.12.2019 	 3,63 	 3,75 	 12 	 17 	 55 	 995 	 2,1 	  
15:10 22.12.2019 	 3,59 	 3,72 	 11 	 16 	 56 	 995 	 2,1 	  
15:00 22.12.2019 	 3,54 	 3,64 	 11 	 15 	 57 	 995 	 2,1 	  
14:50 22.12.2019 	 3,49 	 3,62 	 12 	 16 	 56 	 995 	 2,1 	  
14:40 22.12.2019 	 3,43 	 3,57 	 11 	 17 	 55 	 995 	 2,1 	  
14:30 22.12.2019 	 3,36 	 3,46 	 12 	 17 	 58 	 995 	 2,1 	  
14:20 22.12.2019 	 3,28 	 3,42 	 12 	 18 	 58 	 995 	 2 	  
14:10 22.12.2019 	 3,2 	 3,34 	 13 	 18 	 55 	 995 	 2 	  
14:00 22.12.2019 	 3,11 	 3,27 	 12 	 17 	 57 	 995 	 1,9 	  
13:50 22.12.2019 	 3,02 	 3,17 	 11 	 16 	 57 	 995 	 1,9 	  
13:40 22.12.2019 	 2,92 	 3,09 	 12 	 16 	 59 	 995 	 1,9 	  
13:30 22.12.2019 	 2,81 	 2,99 	 12 	 17 	 57 	 995 	 1,7 	  
13:20 22.12.2019 	 2,71 	 2,85 	 12 	 18 	 55 	 995 	 1,7 	  
13:10 22.12.2019 	 2,6 	 2,74 	 12 	 17 	 55 	 995 	 1,6 	  
13:00 22.12.2019 	 2,49 	 2,65 	 11 	 19 	 55 	 995 	 1,7 	  
12:50 22.12.2019 	 2,38 	 2,55 	 10 	 16 	 55 	 995 	 1,6 	  
12:40 22.12.2019 	 2,27 	 2,43 	 12 	 18 	 54 	 995 	 1,5 	  
12:30 22.12.2019 	 2,16 	 2,3 	 11 	 18 	 55 	 995 	 1,6 	  
12:20 22.12.2019 	 2,05 	 2,21 	 11 	 16 	 55 	 995 	 1,4 	  
12:10 22.12.2019 	 1,95 	 2,07 	 10 	 14 	 56 	 994 	 1,4 	  
12:00 22.12.2019 	 1,85 	 1,98 	 10 	 16 	 54 	 994 	 1,2 	  
11:50 22.12.2019 	 1,75 	 1,87 	 9 	 16 	 52 	 994 	 1,1 	  
11:40 22.12.2019 	 1,66 	 1,78 	 10 	 17 	 52 	 994 	 1,1 	  
11:30 22.12.2019 	 1,57 	 1,73 	 10 	 16 	 52 	 994 	 1 	  
11:20 22.12.2019 	 1,49 	 1,61 	 10 	 16 	 53 	 994 	 1 	  
11:10 22.12.2019 	 1,42 	 1,53 	 10 	 17 	 52 	 994 	 0,9 	  
11:00 22.12.2019 	 1,36 	 1,47 	 10 	 16 	 53 	 994 	 1 	  
10:50 22.12.2019 	 1,3 	 1,42 	 11 	 18 	 55 	 994 	 1 	  
10:40 22.12.2019 	 1,25 	 1,38 	 14 	 19 	 58 	 994 	 0,9 	  
10:30 22.12.2019 	 1,21 	 1,35 	 14 	 20 	 57 	 994 	 0,8 	  
10:20 22.12.2019 	 1,18 	 1,31 	 13 	 21 	 55 	 994 	 0,8 	  
10:10 22.12.2019 	 1,16 	 1,31 	 13 	 19 	 58 	 994 	 0,8 	  
10:00 22.12.2019 	 1,14 	 1,31 	 13 	 19 	 57 	 994 	 0,8 	  
09:50 22.12.2019 	 1,14 	 1,3 	 11 	 17 	 56 	 994 	 0,7 	  
09:40 22.12.2019 	 1,15 	 1,32 	 12 	 18 	 56 	 994 	 0,6 	  
09:30 22.12.2019 	 1,16 	 1,33 	 10 	 17 	 53 	 994 	 0,5 	  
09:20 22.12.2019 	 1,19 	 1,36 	 9 	 17 	 50 	 994 	 0,4 	  
09:10 22.12.2019 	 1,22 	 1,39 	 8 	 15 	 52 	 994 	 0,4 	  
09:00 22.12.2019 	 1,27 	 1,43 	 10 	 17 	 55 	 994 	 0,5 	  
08:50 22.12.2019 	 1,32 	 1,49 	 10 	 18 	 55 	 994 	 0,5 	  
08:40 22.12.2019 	 1,38 	 1,49 	 10 	 16 	 55 	 994 	 0,4 	  
08:30 22.12.2019 	 1,44 	 1,58 	 10 	 17 	 52 	 994 	 0,4 	  
08:20 22.12.2019 	 1,52 	 1,67 	 10 	 16 	 52 	 994 	 0,2 	  
08:10 22.12.2019 	 1,6 	 1,79 	 10 	 16 	 53 	 994 	 0,3 	  
08:00 22.12.2019 	 1,69 	 1,85 	 10 	 18 	 52 	 994 	 0,3 	  
07:50 22.12.2019 	 1,78 	 1,94 	 10 	 17 	 51 	 994 	 0,2 	  
07:40 22.12.2019 	 1,87 	 2,05 	 12 	 18 	 52 	 994 	 0,1 	  
07:30 22.12.2019 	 1,97 	 2,2 	 11 	 17 	 52 	 994 	 0,1 	  
07:20 22.12.2019 	 2,08 	 2,28 	 11 	 18 	 48 	 994 	 0,1 	  
07:10 22.12.2019 	 2,18 	 2,38 	 11 	 17 	 51 	 994 	 0,1 	  
07:00 22.12.2019 	 2,29 	 2,47 	 12 	 18 	 51 	 994 	 0,2 	  
06:50 22.12.2019 	 2,39 	 2,57 	 13 	 19 	 52 	 994 	 0,1 	  
06:40 22.12.2019 	 2,5 	 2,69 	 13 	 20 	 50 	 993 	 0,2 	  
06:30 22.12.2019 	 2,6 	 2,79 	 13 	 20 	 52 	 993 	 0,2 	  
06:20 22.12.2019 	 2,7 	 2,88 	 13 	 19 	 52 	 993 	 0,2 	  
06:10 22.12.2019 	 2,8 	 2,97 	 13 	 19 	 51 	 993 	 0,3 	  
06:00 22.12.2019 	 2,9 	 3,01 	 14 	 20 	 53 	 993 	 0,3 	  
05:50 22.12.2019 	 3 	 3,17 	 14 	 21 	 53 	 993 	 0,3 	  
05:40 22.12.2019 	 3,08 	 3,23 	 14 	 20 	 54 	 993 	 0,3 	  
05:30 22.12.2019 	 3,17 	 3,36 	 13 	 19 	 52 	 993 	 0,4 	  
05:20 22.12.2019 	 3,25 	 3,36 	 13 	 19 	 50 	 993 	 0,4 	  
05:10 22.12.2019 	 3,32 	 3,46 	 13 	 19 	 52 	 993 	 0,5 	  
05:00 22.12.2019 	 3,39 	 3,53 	 13 	 21 	 50 	 993 	 0,5 	  
04:50 22.12.2019 	 3,45 	 3,54 	 13 	 19 	 52 	 993 	 0,7 	  
04:40 22.12.2019 	 3,51 	 3,6 	 12 	 18 	 50 	 993 	 0,7 	  
04:30 22.12.2019 	 3,55 	 3,66 	 13 	 20 	 52 	 993 	 0,8 	  
04:20 22.12.2019 	 3,59 	 3,72 	 14 	 19 	 56 	 993 	 0,9 	  
04:10 22.12.2019 	 3,63 	 3,74 	 14 	 19 	 54 	 993 	 0,8 	  
04:00 22.12.2019 	 3,65 	 3,78 	 13 	 19 	 55 	 993 	 1 	  
03:50 22.12.2019 	 3,67 	 3,75 	 14 	 19 	 53 	 993 	 1 	  
03:40 22.12.2019 	 3,67 	 3,79 	 13 	 19 	 55 	 993 	 1,1 	  
03:30 22.12.2019 	 3,67 	 3,8 	 12 	 19 	 50 	 993 	 1 	  
03:20 22.12.2019 	 3,66 	 3,76 	 12 	 17 	 51 	 993 	 1,1 	  
03:10 22.12.2019 	 3,64 	 3,74 	 13 	 18 	 53 	 992 	 1,1 	  
03:00 22.12.2019 	 3,62 	 3,73 	 11 	 16 	 49 	 993 	 1,2 	  
02:50 22.12.2019 	 3,58 	 3,63 	 13 	 17 	 52 	 992 	 1,2 	  
02:40 22.12.2019 	 3,54 	 3,62 	 17 	 22 	 65 	 992 	 1,4 	  
02:30 22.12.2019 	 3,49 	 3,59 	 14 	 19 	 61 	 993 	 1,4 	  
02:20 22.12.2019 	 3,43 	 3,52 	 13 	 19 	 57 	 993 	 1,3 	  
02:10 22.12.2019 	 3,36 	 3,44 	 13 	 18 	 53 	 993 	 1,2 	  
02:00 22.12.2019 	 3,29 	 3,41 	 13 	 18 	 51 	 993 	 1,2 	  
01:50 22.12.2019 	 3,21 	 3,28 	 15 	 19 	 60 	 993 	 1,3 	  
01:40 22.12.2019 	 3,13 	 3,23 	 15 	 21 	 59 	 993 	 1,2 	  
01:30 22.12.2019 	 3,04 	 3,14 	 14 	 20 	 54 	 993 	 1,2 	  
01:20 22.12.2019 	 2,94 	 3,04 	 14 	 19 	 54 	 993 	 1,2 	  
01:10 22.12.2019 	 2,84 	 2,93 	 13 	 19 	 55 	 993 	 1,1 	  
01:00 22.12.2019 	 2,74 	 2,81 	 13 	 19 	 53 	 993 	 1,2 	  
00:50 22.12.2019 	 2,64 	 2,78 	 14 	 20 	 56 	 993 	 1,1 	  
00:40 22.12.2019 	 2,53 	 2,6 	 13 	 19 	 57 	 993 	 1,2 	  
00:30 22.12.2019 	 2,42 	 2,53 	 14 	 21 	 58 	 993 	 1,3 	  
00:20 22.12.2019 	 2,32 	 2,46 	 12 	 19 	 54 	 993 	 1,4 	  
00:10 22.12.2019 	 2,21 	 2,32 	 11 	 17 	 53 	 993 	 1,3 	  
00:00 22.12.2019 	 2,11 	 2,17 	 11 	 17 	 54 	 993 	 1,3 	  
23:50 21.12.2019 	 2 	 2,16 	 11 	 17 	 55 	 993 	 1,2 	  
23:40 21.12.2019 	 1,9 	 2,01 	 12 	 17 	 56 	 993 	 1,2 	  
23:30 21.12.2019 	 1,81 	 1,96 	 10 	 18 	 52 	 993 	 1,2 	  
23:20 21.12.2019 	 1,71 	 1,85 	 11 	 18 	 53 	 993 	 1,3 	  
23:10 21.12.2019 	 1,62 	 1,74 	 11 	 17 	 52 	 993 	 1,1 	  
23:00 21.12.2019 	 1,54 	 1,62 	 11 	 16 	 56 	 993 	 1,2 	  
