 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
03:10 25.12.2019 	 2,64 	 3,08 	 3,11 	 3 	 6 	 263 	 1016 	 1,8 	  
03:00 25.12.2019 	 2,54 	 2,96 	 2,99 	 3 	 4 	 266 	 1016 	 1,9 	  
02:50 25.12.2019 	 2,44 	 2,85 	 2,88 	 3 	 5 	 270 	 1015 	 1,8 	  
02:40 25.12.2019 	 2,33 	 2,77 	 2,8 	 4 	 6 	 265 	 1015 	 2 	  
02:30 25.12.2019 	 2,22 	 2,61 	 2,64 	 4 	 6 	 267 	 1015 	 2 	  
02:20 25.12.2019 	 2,1 	 2,53 	 2,56 	 3 	 6 	 264 	 1015 	 1,9 	  
02:10 25.12.2019 	 1,99 	 2,38 	 2,4 	 4 	 6 	 263 	 1015 	 1,9 	  
02:00 25.12.2019 	 1,87 	 2,25 	 2,27 	 5 	 8 	 253 	 1015 	 2 	  
01:50 25.12.2019 	 1,75 	 2,16 	 2,18 	 4 	 5 	 254 	 1015 	 1,9 	  
01:40 25.12.2019 	 1,64 	 2,02 	 2,05 	 3 	 4 	 272 	 1015 	 2 	  
01:30 25.12.2019 	 1,52 	 1,93 	 1,95 	 3 	 5 	 264 	 1015 	 1,7 	  
01:20 25.12.2019 	 1,41 	 1,82 	 1,84 	 4 	 5 	 267 	 1015 	 1,7 	  
01:10 25.12.2019 	 1,3 	 1,71 	 1,73 	 4 	 7 	 267 	 1015 	 1,9 	  
01:00 25.12.2019 	 1,19 	 1,59 	 1,61 	 3 	 5 	 270 	 1014 	 2,1 	  
00:50 25.12.2019 	 1,09 	 1,49 	 1,51 	 5 	 8 	 267 	 1014 	 2,1 	  
00:40 25.12.2019 	 0,99 	 1,41 	 1,43 	 4 	 8 	 256 	 1014 	 2,4 	  
00:30 25.12.2019 	 0,9 	 1,35 	 1,37 	 3 	 6 	 259 	 1014 	 2 	  
00:20 25.12.2019 	 0,82 	 1,22 	 1,24 	 4 	 7 	 263 	 1014 	 1,6 	  
00:10 25.12.2019 	 0,74 	 1,21 	 1,23 	 4 	 7 	 266 	 1014 	 1,9 	  
00:00 25.12.2019 	 0,67 	 1,11 	 1,13 	 4 	 9 	 290 	 1014 	 1,1 	  
23:50 24.12.2019 	 0,62 	 1,09 	 1,11 	 4 	 9 	 280 	 1014 	 0,9 	  
23:40 24.12.2019 	 0,57 	 1,03 	 1,04 	 3 	 5 	 274 	 1014 	 1,5 	  
23:30 24.12.2019 	 0,52 	 1 	 1,01 	 2 	 3 	 274 	 1014 	 1,3 	  
23:20 24.12.2019 	 0,5 	 1 	 1,01 	 2 	 4 	 273 	 1014 	 1,4 	  
23:10 24.12.2019 	 0,47 	 0,96 	 0,98 	 2 	 6 	 275 	 1013 	 1,8 	  
23:00 24.12.2019 	 0,46 	 0,98 	 1 	 2 	 3 	 279 	 1013 	 1,7 	  
22:50 24.12.2019 	 0,46 	 0,95 	 0,97 	 2 	 4 	 293 	 1013 	 1,7 	  
22:40 24.12.2019 	 0,47 	 1,01 	 1,03 	 2 	 4 	 271 	 1013 	 1,7 	  
22:30 24.12.2019 	 0,49 	 0,98 	 1 	 3 	 5 	 265 	 1013 	 1,8 	  
22:20 24.12.2019 	 0,51 	 1,03 	 1,05 	 3 	 5 	 268 	 1013 	 1,7 	  
22:10 24.12.2019 	 0,55 	 1,06 	 1,08 	 3 	 5 	 273 	 1013 	 1,9 	  
22:00 24.12.2019 	 0,6 	 1,1 	 1,11 	 4 	 6 	 270 	 1013 	 2 	  
21:50 24.12.2019 	 0,66 	 1,16 	 1,17 	 4 	 6 	 264 	 1013 	 2 	  
21:40 24.12.2019 	 0,72 	 1,27 	 1,28 	 4 	 6 	 267 	 1012 	 2,1 	  
21:30 24.12.2019 	 0,78 	 1,3 	 1,32 	 3 	 5 	 276 	 1012 	 1,7 	  
21:20 24.12.2019 	 0,86 	 1,43 	 1,45 	 3 	 6 	 279 	 1012 	 1,9 	  
21:10 24.12.2019 	 0,94 	 1,48 	 1,5 	 3 	 5 	 286 	 1012 	 1,7 	  
21:00 24.12.2019 	 1,04 	 1,58 	 1,6 	 3 	 5 	 279 	 1012 	 1,5 	  
20:50 24.12.2019 	 1,13 	 1,69 	 1,71 	 3 	 5 	 277 	 1012 	 1,3 	  
20:40 24.12.2019 	 1,22 	 1,77 	 1,8 	 3 	 6 	 277 	 1012 	 1,3 	  
20:30 24.12.2019 	 1,33 	 1,87 	 1,89 	 4 	 6 	 277 	 1012 	 1,5 	  
20:20 24.12.2019 	 1,43 	 2,03 	 2,05 	 4 	 7 	 277 	 1012 	 1,8 	  
20:10 24.12.2019 	 1,54 	 2,07 	 2,1 	 4 	 6 	 280 	 1012 	 1,8 	  
20:00 24.12.2019 	 1,64 	 2,21 	 2,23 	 4 	 6 	 281 	 1011 	 2 	  
19:50 24.12.2019 	 1,75 	 2,34 	 2,36 	 4 	 7 	 287 	 1011 	 2,2 	  
19:40 24.12.2019 	 1,86 	 2,4 	 2,43 	 3 	 6 	 293 	 1011 	 2,2 	  
19:30 24.12.2019 	 1,96 	 2,52 	 2,55 	 4 	 5 	 296 	 1011 	 2,3 	  
19:20 24.12.2019 	 2,06 	 2,69 	 2,71 	 4 	 6 	 297 	 1011 	 2,3 	  
19:10 24.12.2019 	 2,16 	 2,7 	 2,73 	 3 	 6 	 300 	 1011 	 2,3 	  
19:00 24.12.2019 	 2,26 	 2,86 	 2,89 	 3 	 5 	 298 	 1011 	 2,1 	  
18:50 24.12.2019 	 2,34 	 2,97 	 3 	 3 	 7 	 305 	 1010 	 2,1 	  
18:40 24.12.2019 	 2,43 	 3,01 	 3,04 	 3 	 5 	 307 	 1010 	 2,2 	  
18:30 24.12.2019 	 2,51 	 3,14 	 3,17 	 4 	 7 	 302 	 1010 	 2,3 	  
18:20 24.12.2019 	 2,59 	 3,21 	 3,24 	 4 	 7 	 304 	 1010 	 2,2 	  
18:10 24.12.2019 	 2,66 	 3,25 	 3,28 	 4 	 7 	 310 	 1010 	 2,4 	  
18:00 24.12.2019 	 2,72 	 3,3 	 3,33 	 4 	 7 	 303 	 1010 	 2,3 	  
17:50 24.12.2019 	 2,78 	 3,4 	 3,43 	 4 	 7 	 304 	 1009 	 2,3 	  
17:40 24.12.2019 	 2,83 	 3,43 	 3,46 	 4 	 6 	 303 	 1009 	 2,2 	  
17:30 24.12.2019 	 2,87 	 3,49 	 3,52 	 4 	 7 	 306 	 1009 	 2,3 	  
17:20 24.12.2019 	 2,9 	 3,49 	 3,52 	 4 	 6 	 302 	 1009 	 2,2 	  
17:10 24.12.2019 	 2,94 	 3,55 	 3,58 	 4 	 6 	 298 	 1009 	 2,1 	  
17:00 24.12.2019 	 2,95 	 3,57 	 3,6 	 4 	 6 	 298 	 1009 	 2,3 	  
16:50 24.12.2019 	 2,96 	 3,6 	 3,63 	 3 	 6 	 302 	 1008 	 2,3 	  
16:40 24.12.2019 	 2,96 	 3,54 	 3,56 	 4 	 6 	 299 	 1008 	 2,3 	  
16:30 24.12.2019 	 2,96 	 3,57 	 3,6 	 4 	 7 	 293 	 1008 	 2,3 	  
16:20 24.12.2019 	 2,94 	 3,52 	 3,55 	 3 	 6 	 294 	 1008 	 2 	  
16:10 24.12.2019 	 2,92 	 3,57 	 3,6 	 3 	 5 	 298 	 1008 	 2,1 	  
16:00 24.12.2019 	 2,89 	 3,49 	 3,52 	 2 	 4 	 305 	 1008 	 2 	  
15:50 24.12.2019 	 2,85 	 3,39 	 3,42 	 2 	 3 	 307 	 1007 	 1,7 	  
15:40 24.12.2019 	 2,81 	 3,38 	 3,41 	 2 	 4 	 307 	 1007 	 1,8 	  
15:30 24.12.2019 	 2,75 	 3,36 	 3,39 	 3 	 5 	 323 	 1007 	 2 	  
15:20 24.12.2019 	 2,69 	 3,25 	 3,28 	 2 	 4 	 314 	 1007 	 1,8 	  
15:10 24.12.2019 	 2,62 	 3,18 	 3,21 	 3 	 4 	 310 	 1007 	 2,1 	  
15:00 24.12.2019 	 2,54 	 3,09 	 3,12 	 2 	 3 	 316 	 1007 	 2,1 	  
14:50 24.12.2019 	 2,46 	 3,01 	 3,04 	 2 	 3 	 319 	 1007 	 2 	  
14:40 24.12.2019 	 2,38 	 2,95 	 2,98 	 2 	 3 	 317 	 1007 	 2 	  
14:30 24.12.2019 	 2,28 	 2,82 	 2,84 	 2 	 3 	 323 	 1006 	 1,6 	  
14:20 24.12.2019 	 2,18 	 2,76 	 2,78 	 1 	 2 	 335 	 1006 	 0,9 	  
14:10 24.12.2019 	 2,08 	 2,62 	 2,65 	 2 	 3 	 315 	 1006 	 0,6 	  
14:00 24.12.2019 	 1,98 	 2,54 	 2,56 	 2 	 3 	 291 	 1006 	 0,4 	  
13:50 24.12.2019 	 1,87 	 2,45 	 2,48 	 2 	 2 	 314 	 1006 	 1 	  
13:40 24.12.2019 	 1,76 	 2,3 	 2,32 	 1 	 2 	 338 	 1006 	 1 	  
13:30 24.12.2019 	 1,66 	 2,22 	 2,24 	 1 	 1 	 2 	 1006 	 0,9 	  
13:20 24.12.2019 	 1,54 	 2,13 	 2,16 	 1 	 1 	 330 	 1006 	 0,9 	  
13:10 24.12.2019 	 1,44 	 1,99 	 2,02 	 0 	 1 	 318 	 1006 	 0,9 	  
13:00 24.12.2019 	 1,34 	 1,95 	 1,97 	 1 	 1 	 340 	 1006 	 0,8 	  
12:50 24.12.2019 	 1,23 	 1,82 	 1,84 	 1 	 2 	 4 	 1006 	 1,1 	  
12:40 24.12.2019 	 1,14 	 1,71 	 1,73 	 1 	 3 	 320 	 1005 	 1,1 	  
12:30 24.12.2019 	 1,04 	 1,66 	 1,68 	 2 	 2 	 326 	 1005 	 0,9 	  
12:20 24.12.2019 	 0,95 	 1,59 	 1,61 	 1 	 2 	 332 	 1005 	 0,9 	  
12:10 24.12.2019 	 0,87 	 1,47 	 1,49 	 1 	 1 	 331 	 1005 	 1 	  
12:00 24.12.2019 	 0,8 	 1,45 	 1,47 	 1 	 1 	 0 	 1005 	 1 	  
11:50 24.12.2019 	 0,73 	 1,36 	 1,38 	 1 	 2 	 333 	 1005 	 0,8 	  
11:40 24.12.2019 	 0,67 	 1,31 	 1,33 	 1 	 2 	 321 	 1005 	 0,8 	  
11:30 24.12.2019 	 0,62 	 1,3 	 1,32 	 1 	 2 	 343 	 1005 	 1 	  
11:20 24.12.2019 	 0,58 	 1,21 	 1,23 	 1 	 2 	 348 	 1005 	 1 	  
11:10 24.12.2019 	 0,54 	 1,22 	 1,24 	 1 	 2 	 345 	 1005 	 0,7 	  
11:00 24.12.2019 	 0,52 	 1,2 	 1,22 	 1 	 2 	 316 	 1004 	 0,6 	  
10:50 24.12.2019 	 0,51 	 1,16 	 1,18 	 1 	 3 	 341 	 1004 	 0,9 	  
10:40 24.12.2019 	 0,5 	 1,19 	 1,21 	 1 	 2 	 339 	 1004 	 0,7 	  
10:30 24.12.2019 	 0,51 	 1,21 	 1,23 	 1 	 2 	 325 	 1004 	 0,7 	  
10:20 24.12.2019 	 0,53 	 1,16 	 1,18 	 2 	 2 	 324 	 1004 	 0,6 	  
10:10 24.12.2019 	 0,55 	 1,23 	 1,25 	 2 	 3 	 324 	 1004 	 0,6 	  
10:00 24.12.2019 	 0,59 	 1,24 	 1,26 	 2 	 3 	 325 	 1004 	 0,4 	  
09:50 24.12.2019 	 0,63 	 1,31 	 1,33 	 2 	 2 	 312 	 1004 	 0,5 	  
09:40 24.12.2019 	 0,69 	 1,39 	 1,41 	 1 	 2 	 313 	 1004 	 0,4 	  
09:30 24.12.2019 	 0,75 	 1,46 	 1,47 	 1 	 2 	 300 	 1003 	 0,1 	  
09:20 24.12.2019 	 0,82 	 1,5 	 1,52 	 1 	 2 	 331 	 1003 	 0,8 	  
09:10 24.12.2019 	 0,9 	 1,63 	 1,65 	 1 	 2 	 354 	 1003 	 1,3 	  
09:00 24.12.2019 	 0,98 	 1,63 	 1,65 	 2 	 2 	 335 	 1003 	 0,9 	  
08:50 24.12.2019 	 1,06 	 1,78 	 1,8 	 2 	 2 	 328 	 1003 	 0,7 	  
08:40 24.12.2019 	 1,16 	 1,88 	 1,9 	 1 	 2 	 326 	 1003 	 0,8 	  
08:30 24.12.2019 	 1,26 	 1,94 	 1,97 	 2 	 3 	 337 	 1003 	 1,1 	  
08:20 24.12.2019 	 1,36 	 2,05 	 2,08 	 1 	 2 	 349 	 1003 	 0,7 	  
08:10 24.12.2019 	 1,46 	 2,21 	 2,24 	 1 	 3 	 15 	 1003 	 0,4 	  
08:00 24.12.2019 	 1,58 	 2,24 	 2,27 	 1 	 3 	 2 	 1003 	 0,8 	  
07:50 24.12.2019 	 1,69 	 2,42 	 2,44 	 1 	 2 	 2 	 1002 	 0,7 	  
07:40 24.12.2019 	 1,79 	 2,5 	 2,52 	 1 	 2 	 356 	 1002 	 0,7 	  
07:30 24.12.2019 	 1,9 	 2,6 	 2,63 	 2 	 2 	 323 	 1002 	 0,6 	  
07:20 24.12.2019 	 2,01 	 2,75 	 2,78 	 2 	 3 	 320 	 1002 	 0,8 	  
07:10 24.12.2019 	 2,12 	 2,83 	 2,86 	 2 	 3 	 336 	 1002 	 0,9 	  
07:00 24.12.2019 	 2,22 	 2,92 	 2,95 	 2 	 3 	 332 	 1002 	 0,9 	  
06:50 24.12.2019 	 2,32 	 3,08 	 3,11 	 1 	 3 	 321 	 1002 	 0,9 	  
06:40 24.12.2019 	 2,42 	 3,13 	 3,15 	 1 	 2 	 324 	 1002 	 1,2 	  
06:30 24.12.2019 	 2,51 	 3,2 	 3,23 	 1 	 2 	 323 	 1002 	 1,3 	  
06:20 24.12.2019 	 2,6 	 3,36 	 3,39 	 1 	 2 	 358 	 1002 	 1,1 	  
06:10 24.12.2019 	 2,68 	 3,37 	 3,4 	 1 	 2 	 30 	 1002 	 0,9 	  
06:00 24.12.2019 	 2,76 	 3,46 	 3,49 	 0 	 1 	 7 	 1002 	 1 	  
05:50 24.12.2019 	 2,83 	 3,6 	 3,62 	 0 	 1 	 9 	 1002 	 1 	  
05:40 24.12.2019 	 2,9 	 3,57 	 3,6 	 0 	 1 	 0 	 1002 	 1,1 	  
05:30 24.12.2019 	 2,95 	 3,65 	 3,68 	 1 	 2 	 2 	 1002 	 1,3 	  
05:20 24.12.2019 	 3 	 3,71 	 3,74 	 1 	 2 	 356 	 1002 	 1,3 	  
05:10 24.12.2019 	 3,04 	 3,71 	 3,74 	 0 	 1 	 9 	 1001 	 1,5 	  
05:00 24.12.2019 	 3,07 	 3,77 	 3,8 	 0 	 1 	 11 	 1001 	 1,4 	  
04:50 24.12.2019 	 3,1 	 3,8 	 3,83 	 1 	 2 	 31 	 1001 	 1,5 	  
04:40 24.12.2019 	 3,11 	 3,76 	 3,78 	 1 	 2 	 51 	 1001 	 1,6 	  
04:30 24.12.2019 	 3,12 	 3,84 	 3,87 	 0 	 2 	 6 	 1001 	 1,4 	  
04:20 24.12.2019 	 3,12 	 3,82 	 3,85 	 1 	 2 	 357 	 1001 	 1,5 	  
04:10 24.12.2019 	 3,11 	 3,74 	 3,77 	 1 	 2 	 7 	 1001 	 1,4 	  
04:00 24.12.2019 	 3,1 	 3,8 	 3,83 	 1 	 3 	 9 	 1001 	 1,3 	  
03:50 24.12.2019 	 3,07 	 3,75 	 3,78 	 1 	 2 	 2 	 1001 	 1,4 	  
03:40 24.12.2019 	 3,04 	 3,7 	 3,73 	 1 	 2 	 4 	 1001 	 1,3 	  
03:30 24.12.2019 	 3 	 3,65 	 3,68 	 1 	 2 	 10 	 1001 	 1,3 	  
03:20 24.12.2019 	 2,95 	 3,61 	 3,64 	 1 	 3 	 344 	 1001 	 1,9 	  
03:10 24.12.2019 	 2,9 	 3,56 	 3,59 	 1 	 2 	 352 	 1001 	 1,6 	  
03:00 24.12.2019 	 2,84 	 3,45 	 3,48 	 1 	 2 	 4 	 1001 	 1,5 	  
02:50 24.12.2019 	 2,77 	 3,4 	 3,43 	 2 	 3 	 334 	 1001 	 2 	  
02:40 24.12.2019 	 2,69 	 3,31 	 3,34 	 2 	 3 	 324 	 1001 	 1,9 	  
02:30 24.12.2019 	 2,61 	 3,22 	 3,25 	 1 	 2 	 337 	 1001 	 1,5 	  
02:20 24.12.2019 	 2,52 	 3,11 	 3,14 	 1 	 2 	 360 	 1001 	 1,5 	  
02:10 24.12.2019 	 2,42 	 3,04 	 3,07 	 1 	 1 	 345 	 1001 	 1,6 	  
02:00 24.12.2019 	 2,33 	 2,91 	 2,93 	 1 	 1 	 327 	 1001 	 1,4 	  
01:50 24.12.2019 	 2,22 	 2,82 	 2,85 	 1 	 2 	 330 	 1001 	 1,7 	  
01:40 24.12.2019 	 2,12 	 2,71 	 2,74 	 1 	 2 	 319 	 1001 	 1,5 	  
01:30 24.12.2019 	 2,01 	 2,6 	 2,63 	 1 	 2 	 335 	 1001 	 1,2 	  
01:20 24.12.2019 	 1,9 	 2,51 	 2,53 	 1 	 2 	 60 	 1001 	 1 	  
01:10 24.12.2019 	 1,79 	 2,4 	 2,43 	 0 	 1 	 357 	 1001 	 1,3 	  
01:00 24.12.2019 	 1,69 	 2,26 	 2,29 	 1 	 2 	 341 	 1001 	 1,2 	  
00:50 24.12.2019 	 1,58 	 2,23 	 2,25 	 2 	 3 	 339 	 1001 	 0,9 	  
00:40 24.12.2019 	 1,47 	 2,05 	 2,08 	 1 	 2 	 359 	 1000 	 1 	  
00:30 24.12.2019 	 1,37 	 1,98 	 2 	 1 	 1 	 10 	 1001 	 1,1 	  
00:20 24.12.2019 	 1,26 	 1,86 	 1,89 	 1 	 2 	 349 	 1001 	 1 	  
00:10 24.12.2019 	 1,17 	 1,8 	 1,82 	 1 	 2 	 10 	 1001 	 0,9 	  
00:00 24.12.2019 	 1,08 	 1,71 	 1,73 	 1 	 3 	 13 	 1000 	 1,1 	  
23:50 23.12.2019 	 0,99 	 1,61 	 1,63 	 1 	 2 	 6 	 1001 	 1,3 	  
23:40 23.12.2019 	 0,91 	 1,54 	 1,56 	 1 	 2 	 9 	 1000 	 1,5 	  
23:30 23.12.2019 	 0,84 	 1,5 	 1,52 	 2 	 3 	 24 	 1001 	 1,6 	  
23:20 23.12.2019 	 0,77 	 1,41 	 1,43 	 2 	 3 	 6 	 1001 	 1,5 	  
23:10 23.12.2019 	 0,71 	 1,38 	 1,4 	 2 	 2 	 26 	 1001 	 2 	  
23:00 23.12.2019 	 0,66 	 1,32 	 1,33 	 2 	 3 	 47 	 1001 	 2 	  
22:50 23.12.2019 	 0,62 	 1,29 	 1,3 	 3 	 4 	 75 	 1001 	 2,3 	  
22:40 23.12.2019 	 0,58 	 1,27 	 1,29 	 3 	 5 	 80 	 1001 	 2,2 	  
22:30 23.12.2019 	 0,56 	 1,23 	 1,25 	 3 	 5 	 80 	 1001 	 2,1 	  
22:20 23.12.2019 	 0,54 	 1,23 	 1,25 	 4 	 5 	 75 	 1000 	 2,1 	  
22:10 23.12.2019 	 0,54 	 1,2 	 1,22 	 3 	 4 	 83 	 1000 	 2,2 	  
22:00 23.12.2019 	 0,54 	 1,24 	 1,26 	 4 	 5 	 91 	 1000 	 2,3 	  
21:50 23.12.2019 	 0,55 	 1,22 	 1,24 	 4 	 5 	 91 	 1000 	 2,2 	  
21:40 23.12.2019 	 0,58 	 1,29 	 1,31 	 4 	 5 	 87 	 1000 	 2,4 	  
21:30 23.12.2019 	 0,61 	 1,28 	 1,3 	 3 	 5 	 94 	 1000 	 2,3 	  
21:20 23.12.2019 	 0,64 	 1,3 	 1,32 	 2 	 4 	 87 	 1000 	 2,2 	  
21:10 23.12.2019 	 0,69 	 1,4 	 1,42 	 1 	 2 	 82 	 1000 	 2,3 	  
21:00 23.12.2019 	 0,74 	 1,43 	 1,45 	 1 	 2 	 80 	 1000 	 2,3 	  
20:50 23.12.2019 	 0,8 	 1,47 	 1,49 	 2 	 2 	 98 	 1000 	 2,3 	  
20:40 23.12.2019 	 0,86 	 1,55 	 1,57 	 1 	 2 	 46 	 1000 	 1,8 	  
20:30 23.12.2019 	 0,94 	 1,63 	 1,65 	 1 	 1 	 10 	 1000 	 1,5 	  
20:20 23.12.2019 	 1,02 	 1,77 	 1,79 	 1 	 1 	 355 	 1000 	 1,6 	  
20:10 23.12.2019 	 1,1 	 1,79 	 1,81 	 1 	 2 	 331 	 1000 	 1,5 	  
20:00 23.12.2019 	 1,19 	 1,89 	 1,91 	 1 	 1 	 339 	 1000 	 1,6 	  
19:50 23.12.2019 	 1,28 	 1,98 	 2,01 	 1 	 1 	 341 	 1000 	 1,5 	  
19:40 23.12.2019 	 1,38 	 2,1 	 2,12 	 1 	 1 	 350 	 1000 	 1,6 	  
19:30 23.12.2019 	 1,47 	 2,22 	 2,24 	 0 	 2 	 349 	 1000 	 1,6 	  
19:20 23.12.2019 	 1,57 	 2,27 	 2,3 	 1 	 2 	 336 	 1000 	 1,6 	  
19:10 23.12.2019 	 1,67 	 2,42 	 2,45 	 1 	 1 	 338 	 1000 	 1,7 	  
19:00 23.12.2019 	 1,77 	 2,5 	 2,53 	 1 	 2 	 338 	 1000 	 1,7 	  
18:50 23.12.2019 	 1,86 	 2,58 	 2,61 	 1 	 2 	 343 	 1000 	 1,9 	  
18:40 23.12.2019 	 1,96 	 2,7 	 2,73 	 1 	 2 	 11 	 1000 	 1,9 	  
18:30 23.12.2019 	 2,06 	 2,8 	 2,83 	 1 	 2 	 4 	 1000 	 1,7 	  
18:20 23.12.2019 	 2,15 	 2,86 	 2,88 	 0 	 1 	 14 	 1000 	 1,7 	  
18:10 23.12.2019 	 2,24 	 3 	 3,02 	 1 	 2 	 15 	 1000 	 1,8 	  
18:00 23.12.2019 	 2,32 	 3,04 	 3,06 	 1 	 1 	 10 	 1000 	 1,8 	  
17:50 23.12.2019 	 2,4 	 3,14 	 3,16 	 1 	 2 	 17 	 1000 	 1,6 	  
17:40 23.12.2019 	 2,47 	 3,24 	 3,27 	 1 	 2 	 9 	 1000 	 1,5 	  
17:30 23.12.2019 	 2,54 	 3,31 	 3,34 	 1 	 2 	 14 	 1000 	 1,4 	  
17:20 23.12.2019 	 2,61 	 3,35 	 3,38 	 1 	 2 	 5 	 999 	 1,7 	  
17:10 23.12.2019 	 2,67 	 3,39 	 3,42 	 1 	 2 	 5 	 999 	 1,5 	  
17:00 23.12.2019 	 2,72 	 3,49 	 3,52 	 1 	 2 	 3 	 999 	 1,5 	  
16:50 23.12.2019 	 2,77 	 3,5 	 3,53 	 1 	 2 	 3 	 1000 	 1,6 	  
16:40 23.12.2019 	 2,81 	 3,54 	 3,57 	 1 	 2 	 12 	 1000 	 1,4 	  
16:30 23.12.2019 	 2,84 	 3,61 	 3,64 	 1 	 1 	 33 	 1000 	 1,2 	  
16:20 23.12.2019 	 2,86 	 3,59 	 3,61 	 0 	 1 	 20 	 1000 	 1,4 	  
16:10 23.12.2019 	 2,88 	 3,66 	 3,69 	 0 	 2 	 7 	 999 	 1,6 	  
16:00 23.12.2019 	 2,89 	 3,62 	 3,65 	 1 	 2 	 10 	 999 	 1,8 	  
15:50 23.12.2019 	 2,89 	 3,64 	 3,67 	 1 	 2 	 6 	 999 	 2 	  
15:40 23.12.2019 	 2,89 	 3,61 	 3,64 	 1 	 3 	 356 	 999 	 2,1 	  
15:30 23.12.2019 	 2,87 	 3,6 	 3,63 	 1 	 2 	 67 	 1000 	 1,9 	  
15:20 23.12.2019 	 2,85 	 3,58 	 3,61 	 1 	 1 	 99 	 1000 	 1,7 	  
15:10 23.12.2019 	 2,82 	 3,58 	 3,61 	 0 	 1 	 244 	 1000 	 2 	  
15:00 23.12.2019 	 2,78 	 3,5 	 3,53 	 1 	 2 	 1 	 1000 	 2,2 	  
14:50 23.12.2019 	 2,74 	 3,45 	 3,48 	 1 	 4 	 2 	 999 	 2,2 	  
14:40 23.12.2019 	 2,69 	 3,43 	 3,45 	 1 	 3 	 2 	 999 	 2,4 	  
14:30 23.12.2019 	 2,63 	 3,33 	 3,36 	 2 	 4 	 6 	 999 	 2,4 	  
14:20 23.12.2019 	 2,57 	 3,28 	 3,31 	 1 	 3 	 356 	 1000 	 2,6 	  
14:10 23.12.2019 	 2,5 	 3,2 	 3,23 	 2 	 4 	 351 	 999 	 2,5 	  
14:00 23.12.2019 	 2,42 	 3,1 	 3,12 	 2 	 5 	 349 	 999 	 2,3 	  
13:50 23.12.2019 	 2,34 	 3,04 	 3,07 	 2 	 4 	 8 	 999 	 2,3 	  
13:40 23.12.2019 	 2,26 	 2,95 	 2,97 	 2 	 5 	 10 	 999 	 2,3 	  
13:30 23.12.2019 	 2,16 	 2,85 	 2,88 	 3 	 5 	 9 	 999 	 2,1 	  
13:20 23.12.2019 	 2,07 	 2,76 	 2,79 	 2 	 6 	 10 	 999 	 2 	  
13:10 23.12.2019 	 1,97 	 2,68 	 2,7 	 3 	 6 	 12 	 999 	 2,1 	  
13:00 23.12.2019 	 1,87 	 2,57 	 2,59 	 3 	 6 	 8 	 999 	 2,3 	  
12:50 23.12.2019 	 1,78 	 2,48 	 2,51 	 3 	 5 	 7 	 999 	 2,1 	  
12:40 23.12.2019 	 1,67 	 2,37 	 2,39 	 3 	 6 	 6 	 999 	 2 	  
12:30 23.12.2019 	 1,58 	 2,32 	 2,34 	 2 	 5 	 5 	 999 	 1,8 	  
12:20 23.12.2019 	 1,48 	 2,2 	 2,22 	 2 	 5 	 10 	 999 	 1,5 	  
12:10 23.12.2019 	 1,38 	 2,09 	 2,11 	 1 	 2 	 31 	 999 	 1,6 	  
12:00 23.12.2019 	 1,29 	 2,04 	 2,06 	 2 	 5 	 12 	 999 	 1,5 	  
11:50 23.12.2019 	 1,2 	 1,95 	 1,97 	 3 	 6 	 13 	 999 	 1,4 	  
11:40 23.12.2019 	 1,12 	 1,85 	 1,88 	 3 	 5 	 14 	 999 	 1,7 	  
11:30 23.12.2019 	 1,04 	 1,81 	 1,83 	 2 	 5 	 15 	 999 	 1,7 	  
11:20 23.12.2019 	 0,97 	 1,69 	 1,71 	 2 	 4 	 7 	 999 	 1,6 	  
11:10 23.12.2019 	 0,9 	 1,66 	 1,68 	 2 	 4 	 7 	 999 	 1,7 	  
11:00 23.12.2019 	 0,84 	 1,59 	 1,61 	 2 	 5 	 357 	 999 	 1,6 	  
10:50 23.12.2019 	 0,78 	 1,55 	 1,57 	 2 	 5 	 16 	 999 	 1,7 	  
10:40 23.12.2019 	 0,74 	 1,54 	 1,56 	 2 	 5 	 5 	 999 	 1,7 	  
10:30 23.12.2019 	 0,7 	 1,48 	 1,5 	 2 	 4 	 3 	 999 	 1,3 	  
10:20 23.12.2019 	 0,67 	 1,42 	 1,44 	 3 	 5 	 9 	 999 	 1,4 	  
10:10 23.12.2019 	 0,65 	 1,44 	 1,46 	 3 	 5 	 0 	 999 	 2,1 	  
10:00 23.12.2019 	 0,64 	 1,44 	 1,46 	 3 	 5 	 357 	 999 	 2,3 	  
09:50 23.12.2019 	 0,63 	 1,45 	 1,47 	 2 	 4 	 5 	 999 	 2,2 	  
09:40 23.12.2019 	 0,64 	 1,4 	 1,42 	 3 	 5 	 3 	 999 	 2 	  
09:30 23.12.2019 	 0,65 	 1,43 	 1,45 	 3 	 5 	 25 	 999 	 2,4 	  
09:20 23.12.2019 	 0,67 	 1,49 	 1,51 	 4 	 6 	 40 	 999 	 4,2 	  
09:10 23.12.2019 	 0,7 	 1,48 	 1,5 	 4 	 6 	 35 	 999 	 4 	  
09:00 23.12.2019 	 0,74 	 1,52 	 1,54 	 3 	 5 	 28 	 999 	 3,3 	  
08:50 23.12.2019 	 0,79 	 1,62 	 1,65 	 2 	 4 	 12 	 999 	 2,4 	  
